"NA." "Warehouse" "District" "Location.ge." "Location.sp." "Laititude" "Longtitude" "Area" "Fee"
"25" "149" "（出租）出租北辰普东街仓库" "北辰" "北辰 普东街 " "天津天士力" "39.2109462" 117.2116803 230 0.36231884057971
"26" "151" "（出租）红桥220㎡小库房" "红桥" "红桥 咸阳北路街 " "天津海源道" "39.1646189999999" 117.1396577 220 0.909090909090909
"27" "152" "（出租）独栋物业小二楼" "红桥" "红桥 咸阳北路街 " "天津团结路2号" "39.10567" 117.269181 220 0.909090909090909
"28" "155" "（出租）出租北辰双口仓库" "北辰" "北辰 双口 " "天津双" "39.063899" 117.224519 200 0.5
"29" "156" "（出租）大明道仓库出租" "红桥" "红桥 红桥周边 " "天津大明道" "39.1634388" 117.1134529 200 0.333333333333333
"30" "157" "（出租）小五庄附近厂房出租" "河北" "河北 新开河街 " "天津小王庄" "38.751178" 117.160665 200 0.533333333333333
"31" "158" "（出租）出租河北建昌道街仓库" "河北" "河北 建昌道街 " "天津小红星路" "39.1713233" 117.2303016 200 0.583333333333333
"32" "180" "（出租）出租西青西青周边仓库" "西青" "西青 西青周边 " "天津津静公路" "38.9393067" 116.933237 180 0.333333333333333
"33" "196" "（出租）出租东丽新立镇门脸房" "东丽" "东丽 新立镇 " "天津津塘二线" "39.0584785" 117.3974519 160 0.625
"34" "200" "（出租）出租河西土城仓库" "河西" "河西 土城 " "天津太湖路" "39.082662" 117.235767 150 0.777777777777778
"35" "201" "（出租）出租河东向阳楼仓库" "河东" "河东 向阳楼 " "天津卫国道" "39.1462174" 117.2707413 150 0.444444444444444
"36" "202" "（出租）卞庄仓库出租" "西青" "西青 中北 " "天津卞庄" "39.145717" 117.110271 150 0.377777777777778
"37" "203" "（出租）出租河东东新街仓库" "河东" "河东 东新街 " "天津成林道" "39.1338984" 117.2941184 150 0.370444444444444
"38" "214" "（出租）出租津南咸水沽仓库" "津南" "津南 咸水沽 " "天津海教园" "39.0096474" 117.628972 141 0.212765957446809
"39" "215" "（出租）出租西青侯台仓库" "西青" "西青 侯台 " "天津红旗农贸批发市场" "39.099895" 117.151728 140 0.404761904761905
"40" "227" "（出租）津酒集团附近平房" "红桥" "红桥 红桥周边 " "天津津酒集团" "39.179045" 117.1528 130 0.58974358974359
"41" "230" "（出租）河东区成林道库房出租" "河东" "河东 东新街 " "天津成林道" "39.1338984" 117.2941184 120 0.347222222222222
"42" "231" "（出租）西青大寺库房出租" "西青" "西青 大寺 " "天津倪黄庄" "39.028824" 117.22577 120 0.555555555555556
"43" "238" "（出租）出租西青大寺仓库" "西青" "西青 大寺 " "天津205国道" "38.8252671" 117.1660153 90000 1
"44" "244" "（出租）出租东丽新立镇仓库" "东丽" "东丽 新立镇 " "天津东丽开发区" "39.081002" 117.351373 300 0.8
"45" "247" "（出租）出租武清下朱庄街仓库" "武清" "武清 下朱庄街 " "天津经济区" "39.1640276" 117.4040306 800 0.7
"46" "248" "（出租）西青大寺超值冷库出租" "西青" "西青 大寺 " "天津津港公路" "38.9443676" 117.3453717 800 1
"47" "253" "（出租）出租北辰北辰周边仓库" "北辰" "北辰 北辰周边 " "天津北辰" "39.224792" 117.135488 110 0.212121212121212
"48" "258" "（出租）出租蓟县礼明庄乡仓库" "蓟县" "蓟县 礼明庄乡 " "天津天津市蓟县" "40.046061" 117.408306 7600 0.5
"49" "260" "（出租）出租西青大寺仓库" "西青" "西青 大寺 " "天津芦北工业园" "39.007357" 117.230819 70000 0.4
"50" "266" "（出租）出租武清杨村街仓库" "武清" "武清 杨村街 " "天津武清开发区泉发路15号" "39.3839931" 117.0411983 6200 0.6
"51" "267" "（出租）出租河北王串场街仓库" "河北" "河北 王串场街 " "天津一号路" "38.7523543" 117.5408903 100 0.566666666666667
"52" "268" "（出租）刘安庄村仓库出租" "北辰" "北辰 小淀 " "天津天津市北辰区刘安庄村" "39.241545" 117.193402 100 0.4
"53" "269" "（出租）出租和平体育馆仓库" "和平" "和平 体育馆 " "天津岳阳道" "39.1106351" 117.1960919 100 0.333333333333333
"54" "290" "（出租）出租北辰北辰周边仓库" "北辰" "北辰 北辰周边 " "天津铁东北路" "39.2168325" 117.1737623 600 0.6
"55" "296" "（出租）出租西青中北仓库" "西青" "西青 中北 " "天津西姜井" "39.130596" 117.101896 60 0.8
"56" "300" "（出租）出租南开黄河道仓库" "南开" "南开 黄河道 " "天津西南角地铁站" "39.137364" 117.171996 95 0.350877192982456
"57" "304" "（出租）出租塘沽北塘街仓库" "塘沽" "塘沽 北塘街 " "天津滨海一号酒店" "39.1197288" 117.628963 92 0.36231884057971
"58" "306" "（出租）出租东丽张贵庄街仓库" "东丽" "东丽 张贵庄街 " "天津天津机场" "39.130406" 117.3592 5000 0.7
"59" "314" "（出租）出租西青大寺厂房" "西青" "西青 大寺 " "天津西青开发区" "39.0192889" 117.2160378 500 4
"60" "315" "（出租）出租北辰宜兴埠仓库" "北辰" "北辰 宜兴埠 " "天津宜兴阜" "39.4356052" 117.1840398 500 0.7
"61" "316" "（出租）八方纵横仓库出租" "北辰" "北辰 宜兴埠 " "天津北辰区" "39.224792" 117.135488 500 0.7
"62" "328" "（出租）出租武清仓库厂房" "武清" "武清 大碱厂镇 " "天津杨村" "39.392703" 117.062386 4500 12
"63" "330" "（出租）出租北辰宜兴埠仓库" "北辰" "北辰 宜兴埠 " "天津" "39.084158" 117.200983 450 0.4
"64" "333" "（出租）出租宝坻钰华街仓库" "宝坻" "宝坻 钰华街 " "天津后高" "39.704599" 117.326781 380 0.625
"65" "339" "（出租）出租华明工业园厂房" "东丽" "东丽 " "天津华明镇工业园" "39.171176" 117.533921 4000 0.45
"66" "344" "（出租）出租西青辛口仓库" "西青" "西青 辛口 " "天津辛" "39.089733" 116.970662 400 3
"67" "345" "（出租）出租中北镇附近库房" "西青" "西青 中北 " "天津中北镇" "39.125882" 117.091824 400 1
"68" "353" "（出租）出租北辰天穆仓库" "北辰" "北辰 天穆 " "天津瑞景鞋城" "39.201503" 117.126603 360 0.4
"69" "357" "（出租）空港357平一楼仓库" "东丽" "东丽 空港经济区 " "天津空港工业园" "39.141117" 117.3288 357 0.6
"70" "361" "（出租）物流仓储包装分拣" "北辰" "北辰 宜兴埠 " "天津北兴物流园" "39.222215" 117.226302 350 0.5
"71" "362" "（出租）出租西青杨柳青仓库" "西青" "西青 杨柳青 " "天津杨柳青农场" "39.172214" 117.090295 70 0.476190476190476
"72" "363" "（出租）出租西青区张家窝仓库" "西青" "西青 张家窝 " "天津张家窝" "39.057448" 117.041972 70 0.714285714285714
"73" "379" "（出租）安得物流仓库出租" "北辰" "北辰 西堤头镇 " "天津天津北辰陆路港" "39.2502875" 117.3072324 30000 0.7
"74" "380" "（出租）出租东丽大毕庄镇仓库" "东丽" "东丽 大毕庄镇 " "天津跃进北路" "39.1431831" 117.3195343 3000 0.6
"75" "386" "（出租）出租东丽万新街仓库" "东丽" "东丽 万新街 " "天津河东万达广场" "39.124755" 117.253238 300 0.5
"76" "387" "（出租）出租东丽大毕庄镇仓库" "东丽" "东丽 大毕庄镇 " "天津大毕庄" "39.202746" 117.272496 60 0.444444444444444
"77" "404" "（出租）出租河西海景广场仓库" "河西" "河西 挂甲寺 " "天津南北大街" "39.0928609" 117.2390439 30 1.3
"78" "408" "（出租）出租东丽赤土镇仓库" "东丽" "东丽 赤土镇 " "天津东丽区" "39.086569" 117.314323 2700 0.3
"79" "410" "（出租）出租蓟县渔阳镇仓库" "蓟县" "蓟县 渔阳镇 " "天津渔阳" "40.0498069" 117.4112856 270 10
"80" "415" "（出租）海地泗水道库房出租" "河西" "河西 小海地 " "天津泗水道" "39.0541829999999" 117.2668111 50 0.566666666666667
"81" "416" "（出租）出租南开嘉陵道仓库" "南开" "南开 嘉陵道 " "天津五金城" "39.1327405" 117.1230095 50 1.2
"82" "426" "（出租）出租和平南市仓库" "和平" "和平 南市 " "天津大悦城" "39.135551" 117.1799825 18 0.740740740740741
"83" "429" "（出租）出租塘沽塘沽周边仓库" "塘沽" "塘沽 塘沽周边 " "天津天津港" "38.983224" 117.742809 22775 3
"84" "432" "（出租）出租河北王串场街仓库" "河北" "河北 王串场街 " "天津真理道" "39.1497619" 117.2440511 40 0.833333333333333
"85" "433" "（出租）出租河北建昌道街仓库" "河北" "河北 建昌道街 " "天津兴耀市场" "39.185592" 117.2415573 40 0.708333333333333
"86" "434" "（出租）出租津南双桥河仓库" "津南" "津南 双桥河 " "天津双桥河镇" "38.991895" 117.444113 40 0.375
"87" "435" "（出租）出租津南咸水沽仓库" "津南" "津南 咸水沽 " "天津咸水沽一中" "38.988044" 117.374392 40 0.833333333333333
"88" "442" "（出租）出租开发区周边仓库" "开发区" "开发区 开发区周边 " "天津厦门路" "39.0689102" 117.6488862 20000 0.5
"89" "448" "（出租）出租东丽程林街仓库" "东丽" "东丽 程林街 " "天津成林街" "39.1338984" 117.2941184 2000 1
"90" "449" "（出租）出租北辰双口仓库" "北辰" "北辰 双口 " "天津津永路双" "39.2422146" 117.1074994 2000 6
"91" "453" "（出租）真诚合作，一起成功" "蓟县" "蓟县 洇溜镇 " "天津天津市蓟县洇溜镇" "39.984904" 117.405719 200 1.7
"92" "454" "（出租）西青区仓库出租" "西青" "西青 侯台 " "天津西青区工业园" "39.109845" 117.069169 200 0.6
"93" "481" "（出租）外环线内的个人仓库" "河西" "河西 小海地 " "天津微山路延长线" "39.028786" 117.27562 30 0.444444444444444
"94" "492" "（出租）新建库房水电齐全" "北辰" "北辰 津京公路街 " "天津雪花啤酒厂" "39.304412" 117.111741 165 1
"95" "493" "（出租）杭州道街时代名居仓库" "塘沽" "塘沽 杭州道街 " "天津时代名居" "39.0360419999999" 117.652642 25 0.466666666666667
"96" "494" "（出租）出租西青大寺仓库" "西青" "西青 大寺 " "天津大任庄天任里" "39.02797" 117.24102 25 0.666666666666667
"97" "495" "（出租）出租河北铁东路街仓库" "河北" "河北 铁东路街 " "天津新开桥" "39.168847" 117.199276 25 0.666666666666667
"98" "496" "（出租）出租塘沽新港街仓库" "塘沽" "塘沽 新港街 " "天津华云园" "39.009513" 117.70576 23 0.72463768115942
"99" "497" "（出租）津南仓库出租" "津南" "津南 双桥河 " "天津双桥河" "38.991895" 117.444113 22 0.757575757575758
"100" "498" "（出租）出租大平米门脸" "蓟县" "蓟县 文昌街 " "天津天津市蓟县中医院" "40.0475216" 117.3956189 150 1
"101" "499" "（出租）果园新村仓库20平米" "北辰" "北辰 果园新村 " "天津北辰区果园里" "39.220585" 117.139021 20 0.833333333333333
"102" "503" "（出租）出租河西梅江仓库" "河西" "河西 梅江 " "天津九华山路" "39.0676717" 117.2133724 14 4
"103" "504" "（出租）出租西青南河仓库" "西青" "西青 南河 " "天津津涞公路" "39.0423035" 117.1007911 135 0.8
"104" "505" "（出租）地下室带电梯，不潮湿" "河东" "河东 常州道 " "天津盛世嘉园" "39.15599" 117.255963 16 0.729166666666667
"105" "506" "（出租）和平里小区地下室出" "武清" "武清 杨村街 " "天津泉州路" "39.3857685" 117.05944 12 0.416666666666667
"106" "507" "（出租）北辰区韩家墅仓库出租" "北辰" "北辰 青光 " "天津韩家墅村" "39.19341" 117.086451 125 0.55
"107" "508" "（出租）出租北辰区韩家墅仓库" "北辰" "北辰 " "天津韩家墅外环线" "39.2055192" 117.0996333 125 0.6
"108" "509" "（出租）出租河北鸿顺里街仓库" "河北" "河北 鸿顺里街 " "天津中山路" "39.1587665" 117.2011893 10 2
"109" "514" "（出租）出租南开长虹街仓库" "南开" "南开 长虹街 " "天津长虹公园" "39.137806" 117.149444 120 23
"110" "515" "（出租）出租东丽华明镇仓库" "东丽" "东丽 华明镇 " "天津辅仁东路" "39.171997" 117.384463 10000 0.4
"111" "516" "（出租）仓库出租地理位置极佳" "东丽" "东丽 金钟街 " "天津巨邦物流" "39.187296" 117.248424 10000 0.45
"112" "517" "（出租）出租红桥西于庄街仓库" "红桥" "红桥 西于庄街 " "天津竹山路5号" "39.1786915" 117.1355287 1000 1
"113" "518" "（出租）西青区仓库出租" "西青" "西青 西青周边 " "天津中北工业园" "39.109845" 117.069169 100 0.6
"114" "519" "（出租）出租北辰小淀仓库" "北辰" "北辰 小淀 " "天津津围公路" "39.8642879999999" 117.4339528 100 0.5
"115" "520" "（出租）出租南开南开周边仓库" "南开" "南开 南开周边 " "天津密云一支路" "39.1303803" 117.1198173 100 1.5
"116" "521" "（出租）塘沽开发区仓库出租" "开发区" "开发区 第五大街 " "天津红洪泽路" "39.0826629" 117.2404215 100 0.8
"117" "522" "（出租）开发区仓库出租" "开发区" "开发区 第五大街 " "天津洪泽路" "39.0826629" 117.2404215 100 0.8
"118" "523" "（出租）出租南开密云路仓库" "南开" "南开 密云路 " "天津密云一路" "39.1303803" 117.1198173 100 1.5
"119" "524" "（出租）出租东丽程林街仓库" "东丽" "东丽 程林街 " "天津东丽区程林街" "39.117346" 117.274685 500 0.333333333333333
"120" "525" "（出租）出租宝坻口东街仓库" "宝坻" "宝坻 口东街 " "天津通唐公路" "39.7236514" 117.3023121 300 0.2
"121" "526" "（出租）出租宁河芦台镇仓库" "宁河" "宁河 芦台镇 " "天津芦台镇建新村" "39.346105" 117.842731 270 0.148148148148148
"122" "527" "（出租）泰璟物流园内仓库出租" "静海" "静海 杨城庄乡 " "天津静海泰璟物流园" "38.945281" 117.052886 240 0.333333333333333
"123" "528" "（出租）出租津南双港仓库" "津南" "津南 双港 " "天津津南双港" "39.042852" 117.318781 200 0.6
"124" "529" "（出租）李七庄仓库200平米" "西青" "西青 李七庄 " "天津李七庄" "39.0720395" 117.1858433 200 0.433333333333333
"125" "530" "（出租）绝不能错过的好仓库" "东丽" "东丽 " "天津东丽" "39.086569" 117.314323 150 0.555555555555556
"126" "531" "（出租）出租西青张家窝仓库" "西青" "西青 张家窝 " "天津西青张家窝" "39.057448" 117.041972 105 0.3
"127" "532" "（出租）海食界冷库69吨" "津南" "津南 双港 " "天津津南" "38.937929" 117.35726 104 1.7
"128" "533" "（出租）财大附近仓库90平米" "津南" "津南 " "天津津南区鄱阳路" "39.0511606" 117.2792616 90 0.555555555555556
"129" "534" "（出租）办公+仓储交通便利" "东丽" "东丽 华明镇 " "天津东丽华明镇" "39.161947" 117.30965 80 0.583333333333333
"130" "536" "（出租）4000平米厂房出租" "武清" "武清 王庆坨镇 " "天津王庆坨镇" "39.1723779999999" 116.931607 4000 0.3
"131" "537" "（出租）塘沽新北路仓库出租" "塘沽" "塘沽 工农村街 " "天津塘沽区新北路" "39.04794" 117.637391 3000 0.6
"132" "538" "（出租）超值库房出租" "河北" "河北 新开河街 " "天津天泰路" "39.1762896" 117.1803534 60 0.833333333333333
"133" "539" "（出租）汽配城1800米招租" "塘沽" "塘沽 工农村街 " "天津塘沽区新北路" "39.04794" 117.637391 1800 0.6
"134" "540" "（出租）出租红桥仓库出租" "红桥" "红桥 " "天津红桥" "39.167345" 117.151533 30 0.5
"135" "541" "（出租）新港车库出租" "塘沽" "塘沽 新港街 " "天津新港街" "39.006372" 117.6852238 23 0.869565217391304
"136" "542" "（出租）独立车库出租" "宝坻" "宝坻 宝平街 " "天津宝坻宝平街" "39.718943" 117.291463 20 1.16666666666667
"137" "543" "（出租）出租东丽华明镇仓库" "东丽" "东丽 华明镇 " "天津华明镇" "39.161947" 117.30965 1400 0.7
"138" "1" "（出租）大毕庄镇跃进路仓库20000平米" "东丽" "东丽 大毕庄镇 " "天津跃进路" "39.1598047" 117.3292951 20000 15
"139" "2" "（出租）电商仓库13000平米" "北辰" "北辰 宜兴埠 " "天津津围公路" "39.8642879999999" 117.4339528 13000 0.5
"140" "3" "（出租）双口津霸公路仓库10000平米可分租" "北辰" "北辰 双口 " "天津津霸公路" "39.0078244" 116.7857503 10000 1
"141" "4" "（出租）出租塘沽-渤海石油街9999平米仓库12元/月" "塘沽" "塘沽 渤海石油街 " "天津临港长江道" "38.955388" 117.715952 9999 12
"142" "5" "（出租）出租塘沽-塘沽周边9900平米仓库12元/月" "塘沽" "塘沽 塘沽周边 " "天津临港长江道渤海12南路" "38.955388" 117.715952 9900 12
"143" "6" "（出租）出租北辰-北辰周边9000平米仓库30元/月" "北辰" "北辰 北辰周边 " "天津北辰经济技术开发区" "39.3110773999999" 117.1716596 9000 30
"144" "7" "（出租）大毕庄镇陆路港津宁高速旁大型仓库" "东丽" "东丽 大毕庄镇 " "天津陆路港津宁高速" "39.2391041" 117.3258134 6000 1
"145" "8" "（出租）出租河北-铁东路街5000平米仓库13元/月" "河北" "河北 铁东路街 " "天津普及河道桥" "39.18575" 117.17071 5000 13
"146" "9" "（出租）出租双港工业园独院厂房5000平米" "津南" "津南 双港 " "天津双港" "39.042852" 117.318781 3500 0.952371428571429
"147" "11" "（出租）宁河经济开发区优质仓库出租！" "宁河" "宁河 " "天津宁河经济开发区十三纬路" "39.2785105" 117.8098415 2316 0.719631548647093
"148" "12" "（出租）塘沽临港工业区厂房招租可当仓库可加工可整租合租" "塘沽" "塘沽 塘沽周边 " "天津渤海十二南路" "38.917485" 117.6999372 2200 0.5
"149" "13" "（出租）双口津霸公路厂房2000平米" "北辰" "北辰 双口 " "天津津霸公路" "39.0078244" 116.7857503 2000 0.25
"150" "14" "（出租）造甲城镇未来科技城仓库2000平米" "宁河" "宁河 造甲城镇 " "天津未来科技城" "39.135191" 117.523284 2000 0.25
"151" "15" "（出租）静海开发区2000平米标准厂房低价出租" "静海" "静海 " "天津静海开发区" "38.9390668" 116.9512879 2000 0.366666666666667
"152" "16" "（出租）出租西青-杨柳青2000平米仓库25000元/月" "西青" "西青 杨柳青 " "天津发电厂" "39.128418" 117.015162 2000 0.416666666666667
"153" "17" "（出租）出租北辰-北辰周边1800平米仓库80000元/月" "北辰" "北辰 北辰周边 " "天津北辰引" "39.236929" 117.11736 1800 1.48148148148148
"154" "18" "（出租）出租北辰-宜兴埠1560平米仓库1元/月" "北辰" "北辰 宜兴埠 " "天津外环线宜兴埠公园内" "39.214477" 117.216068 1560 1
"155" "19" "（出租）出租东丽大毕庄镇厂房仓库1550㎡" "东丽" "东丽 大毕庄镇 " "天津杨北建材城" "39.2264915" 117.3520961 1550 0.268817204301075
"156" "21" "（出租）出租独院双港工业园1500平米厂房" "津南" "津南 双港 " "天津梨双路" "39.0191348" 117.2507287 1500 2.2222
"157" "22" "（出租）出租东丽大毕庄镇厂房仓库1500㎡" "东丽" "东丽 大毕庄镇 " "天津杨北建材城" "39.2264915" 117.3520961 1500 0.277777777777778
"158" "23" "（出租）急租！津南区北闸口镇义和庄工业区内仓库" "津南" "津南 北闸口 " "天津义" "39.299772" 117.812843 1200 0.208333333333333
"159" "24" "（出租）出租津南-北闸口1200平米仓库9000元/月" "津南" "津南 北闸口 " "天津北闸" "39.152056" 117.1551292 1200 0.25
"160" "25" "（出租）东丽区驯海路仓库1200平米" "东丽" "东丽 " "天津东丽区驯海路" "39.0967488" 117.3457102 1200 12
"161" "27" "（出租）河东十一经路1050平米大型仓库低价出租" "河东" "河东 大王庄 " "天津河东十一经路桥下" "39.1259674" 117.2312788 1050 1
"162" "30" "（出租）出租北辰双街镇京津公路旁边仓库" "北辰" "北辰 双街镇 " "天津京津公路" "39.3308009" 117.0884516 1000 0.305333333333333
"163" "31" "（出租）西青杨柳青西青宾馆旁厂房" "无" "无" "天津杨柳青" "39.128418" 117.015162 1000 0.266666666666667
"164" "32" "（出租）100平米厂房无设备地点好可进大车" "北辰" "北辰 宜兴埠 " "天津华北工业园" "39.3488143999999" 117.2116071 1000 0.4
"165" "33" "（出租）空港经济区机场货运路仓库1000㎡" "东丽" "东丽 空港经济区 " "天津机场货运路" "39.1317415" 117.3293356 1000 1
"166" "34" "（出租）出租北辰区姚江东路仓库" "北辰" "北辰 宜兴埠 " "天津姚江东路" "39.2019721" 117.2018255 1000 0.333333333333333
"167" "35" "（出租）出租东丽-津塘路1000平米仓库8500元/月" "东丽" "东丽 津塘路 " "天津东丽宜家" "39.0799686999999" 117.3633955 1000 0.283333333333333
"168" "36" "（出租）出租北辰-宜兴埠1000平米仓库10000元/月" "北辰" "北辰 宜兴埠 " "天津北辰科技园区" "39.211132" 117.209165 1000 0.333333333333333
"169" "37" "（出租）出租北辰-双口1000平米仓库18000元/月" "北辰" "北辰 双口 " "天津104国道" "38.9550951" 116.9146949 1000 0.6
"170" "38" "（出租）出租塘沽-胡家园街1000平米仓库8500元/月" "塘沽" "塘沽 胡家园街 " "天津陶瓷市场" "39.0213018" 117.6125175 1000 0.283333333333333
"171" "39" "（出租）出租北辰-北辰周边15000平米仓库21元/月" "北辰" "北辰 北辰周边 " "天津北辰经济技术开发区" "39.3110773999999" 117.1716596 999 21
"172" "41" "（出租）个人800平米厂房仓库出租" "西青" "西青 大寺 " "天津大寺" "39.019565" 117.240278 800 0.416666666666667
"173" "42" "（出租）胡家园街胡家园附近仓库800平米" "塘沽" "塘沽 胡家园街 " "天津胡家园" "39.022459" 117.613446 800 0.270833333333333
"174" "43" "（出租）出租东丽幺六桥乡仓库800平米" "东丽" "东丽 幺六桥乡 " "天津东丽开发区" "39.081002" 117.351373 800 0.25
"175" "44" "（出租）胡家园街塘沽仓库800平米" "塘沽" "塘沽 胡家园街 " "天津塘沽" "39.027553" 117.641712 800 0.270833333333333
"176" "45" "（出租）王庆坨镇京沪高速和津保高速出口仓库800平米" "武清" "武清 王庆坨镇 " "天津京沪高速" "39.1362625" 116.9222459 800 0.291666666666667
"177" "46" "（出租）大任庄仓库出租,租金超低" "西青" "西青 大寺 " "天津大任庄村里" "39.0292168" 117.2343537 800 0.416666666666667
"178" "47" "（出租）宁河205国道旁厂房出租" "宁河" "宁河 " "天津天津市宁河县潘庄镇潘庄镇" "39.345897" 117.475648 800 0.416666666666667
"179" "48" "（出租）出租东丽-新立镇800平米仓库6000元/月" "东丽" "东丽 新立镇 " "天津东杨场" "39.05984" 117.347006 800 0.25
"180" "51" "（出租）开发区周边第七大街睦宁路交口仓库700平米" "开发区" "开发区 开发区周边 " "天津第七大街" "39.058277" 117.689636 700 0.507142857142857
"181" "52" "（出租）出租津南双港仓库共700平米有80平米办公室新装修" "津南" "津南 双港 " "天津津沽桥" "39.0570539" 117.3053041 700 0.314285714285714
"182" "53" "（出租）出租东丽开发区津塘公路附近700平米车间厂房仓库" "东丽" "东丽 新立镇 " "天津津塘公路" "39.0420896" 117.4936953 700 0.333333333333333
"183" "54" "（出租）出租塘沽-胡家园街700平米仓库10000元/月" "塘沽" "塘沽 胡家园街 " "天津塘沽津塘公路中心桥" "39.033003" 117.549192 700 0.476190476190476
"184" "55" "（出租）出租北辰-西堤头镇700平米仓库4000元/月" "北辰" "北辰 西堤头镇 " "天津西堤头镇农商银行" "39.257599" 117.351292 700 0.19047619047619
"185" "56" "（出租）仓库出租(可做厂房使用)" "西青" "西青 杨柳青 " "天津杨柳青第六埠村" "39.0948899" 117.1978097 680 0.178921568627451
"186" "58" "（出租）3000元/月出租650平米西青区厂房仓储场地" "西青" "西青 王稳庄 " "天津东兰坨村" "38.855617" 117.303639 650 0.153846153846154
"187" "60" "（出租）杨柳青柳口路36号仓库600平米" "西青" "西青 杨柳青 " "天津柳" "39.061106" 117.299216 600 0.361111111111111
"188" "61" "（出租）北辰屈店工业区厂房出租" "北辰" "北辰 北辰周边 " "天津屈店工业区" "39.242349" 117.096497 600 0.277777777777778
"189" "62" "（出租）程林街雪莲桥津滨大道附近仓库600平米" "东丽" "东丽 程林街 " "天津雪莲桥津滨大道" "39.117259" 117.2945983 600 0.255555555555556
"190" "63" "（出租）出租仓库中北镇夏利厂后身润杨道与杨柳青柳口路交口" "西青" "西青 中北 " "天津润杨道" "39.1272485" 117.0298122 600 0.361111111111111
"191" "64" "（出租）杨柳青个人570平米仓库出租137-5240-9119" "西青" "西青 杨柳青 " "天津杨柳青金三角市场" "39.104397" 117.0216047 570 0.321637426900585
"192" "65" "（出租）杨柳青金三角市场西仓库570平米" "西青" "西青 杨柳青 " "天津金三角市场西" "39.0963856" 117.0196502 570 0.315789473684211
"193" "67" "（出租）出租北辰区津京公路快速路附近仓库" "北辰" "北辰 果园新村 " "天津津京公路" "39.2392362" 117.1213881 500 0.133333333333333
"194" "68" "（出租）杨柳青金三角市场附近仓库1000平米" "西青" "西青 杨柳青 " "天津金三角市场" "39.0963856" 117.0196502 500 0.2
